balance,balance_frequency,purchases,oneoff_purchases,installments_purchases,cash_advance,purchases_frequency,oneoff_purchases_frequency,purchases_installments_frequency,cash_advance_frequency,cash_advance_trx,purchases_trx,credit_limit,payments,minimum_payments,prc_full_payment,tenure,class
0.21777939832334967,0.0,0.5219036407971075,-0.06576328677984875,1.7734343326576336,0.0,0.599999520000384,-0.27777666666666667,1.1111106666666666,0.0,0.0,0.3125,-0.3673469387755102,0.14903743550866094,2.262366529814921,0.0,0.0,1
-0.1261083301757731,-1.6363636363636374,1.0563543447592887,2.4342367132201512,-0.18990718019844235,0.0,-0.299999760000192,0.5555566666666667,-0.22222266666666668,0.0,0.0,-0.0625,-0.20408163265306123,-0.09976576493619915,-0.2597360022505886,0.0,0.0,3
0.33398026017418564,0.0,2.19945906555677,2.4342367132201512,1.3416408833884563,0.0,0.599999520000384,0.5555566666666667,1.0,0.0,0.0,1.1875,0.0,-0.16389960182186725,0.22287690371421154,1.75000175000175,0.0,3
0.0249288233919698,0.0,1.6596504012631144,0.6610248689060796,2.310092819801558,0.0,0.299999760000192,0.27778,0.7777773333333333,0.0,0.0,1.1875,0.9183673469387755,0.5262388581180297,-0.12188645814594282,0.5833315833315833,0.0,3
0.9860256945703231,0.0,-0.3377243383129198,-0.06576328677984875,-0.18990718019844235,0.3113575274378805,-0.599999520000384,-0.27777666666666667,-0.22222266666666668,0.374998874998875,0.25,-0.4375,0.0,-0.0338701261933765,0.9435788288095486,0.0,0.0,1
2.113026083778656,0.0,1.1680166671337948,-0.06576328677984875,2.310092819801558,2.066214233370463,0.0,-0.27777666666666667,0.444444,0.7500022500022501,1.0,0.25,1.0204081632653061,0.7486029074889744,2.262366529814921,0.0,0.0,4
0.6222168631441561,-1.1250011250011254,-0.3377243383129198,-0.06576328677984875,-0.18990718019844235,2.4996436455962963,-0.599999520000384,-0.27777666666666667,-0.22222266666666668,1.125001125001125,0.75,-0.4375,0.0,-0.30638288901949823,0.0590139445125246,0.0,0.0,4
-0.43228854384691034,-2.5,0.1471547221988658,-0.06576328677984875,0.9175290728688787,0.0,-0.09999952000038398,-0.27777666666666667,0.2222213333333333,0.0,0.0,0.0625,-0.10204081632653061,-0.3968863274102344,-0.3784876103027069,1.75000175000175,0.0,2
0.5791214210425955,0.0,0.13346786625185683,0.2215184396794905,0.5320601728368719,0.0,0.200000239999808,0.0,0.5555546666666666,0.0,0.0,0.125,2.0408163265306123,0.5690228429846085,0.5897583882697104,0.0,0.0,1
1.4040917615200483,0.0,0.03470762446630602,-0.06576328677984875,0.6607062840072548,0.0,0.599999520000384,-0.27777666666666667,1.1111106666666666,0.0,0.0,0.3125,0.20408163265306123,0.12972214487428943,2.262366529814921,0.0,0.0,1
0.5934580548418403,0.0,-0.1726599213356129,-0.06576328677984875,0.18709057932358905,0.0,0.200000239999808,-0.27777666666666667,0.6666666666666666,0.0,0.0,0.0625,-0.20408163265306123,-0.41765189743820685,2.262366529814921,0.0,0.0,1
2.113026083778656,0.0,2.19945906555677,2.4342367132201512,0.7701056225328071,0.20561512722127467,0.599999520000384,2.2222233333333334,1.1111106666666666,1.5,1.5,2.125,1.683673469387755,0.8042814124594108,1.9095203892351753,0.0,0.0,0
-0.38490930385818223,-2.5,0.42453544101572344,-0.06576328677984875,1.5510508908567162,0.0,0.599999520000384,-0.27777666666666667,1.1111106666666666,0.0,0.0,0.625,-0.24489795918367346,0.9898358011333187,-0.35955802017233884,0.0,0.0,2
1.5194498242822128,-1.6363636363636374,2.19945906555677,2.4342367132201512,1.5038728262029233,2.5,0.599999520000384,0.0,1.0,1.5,2.5,0.375,1.2244897959183674,2.1878913321847184,1.571564465128568,0.0,0.0,4
2.113026083778656,0.0,-0.3377243383129198,-0.06576328677984875,-0.18990718019844235,0.7172747523964347,-0.599999520000384,-0.27777666666666667,-0.22222266666666668,1.6363636363636365,1.0,-0.4375,0.6122448979591837,0.3726385483623687,1.9055225802583478,0.0,0.0,4
-0.3654704141152928,0.0,0.03560451058979606,-0.06576328677984875,0.6627547210071483,0.0,0.599999520000384,-0.27777666666666667,1.1111106666666666,0.0,0.0,0.3125,0.0,-0.4227655180252165,-0.2489829713675069,0.0,0.0,1
0.385401992600997,0.0,-0.24243018769210645,0.11075921983974525,-0.18990718019844235,0.21981091228373859,-0.399999280000576,0.27778,-0.22222266666666668,1.125001125001125,1.25,-0.3125,-0.2653061224489796,0.02181568907073939,0.9164965347828088,0.0,0.0,1
-0.38836070500688397,0.0,-0.11978101030484785,-0.06576328677984875,0.30786301077563216,0.0,0.599999520000384,-0.27777666666666667,1.1111106666666666,0.0,0.0,0.3125,-0.40816326530612246,-0.4277276026867177,-0.24646896896704684,0.0,0.0,1
2.113026083778656,0.0,0.023879593037921466,0.2882335635048371,0.19950922863544224,2.007548422311559,0.200000239999808,0.27778,0.3333333333333333,2.5,2.5,0.0625,1.530612244897959,0.49037376285861844,1.8937671905623392,0.0,0.0,4
-0.44216701175903167,0.0,-0.2442987004493773,-0.06576328677984875,0.02347167395711085,0.0,-0.09999952000038398,-0.27777666666666667,0.3333333333333333,0.0,0.0,-0.125,0.7959183673469388,-0.4586933808877698,-0.25377234766966417,0.0,0.0,1
2.113026083778656,0.0,2.19945906555677,1.6876936123081183,2.310092819801558,2.5,0.599999520000384,0.27778,1.1111106666666666,2.25000225000225,2.5,2.125,2.0408163265306123,2.1878913321847184,2.262366529814921,0.0,0.0,0
0.14984007592420742,0.0,0.9213823257378289,0.6264818372185591,1.832305558519151,0.15784244791217544,0.599999520000384,0.0,1.1111106666666666,0.7500022500022501,0.5,2.125,0.6122448979591837,-0.13904143466157076,-0.11365057201670303,0.0,0.0,3
2.113026083778656,0.0,-0.03413772807533845,0.49659934582835774,-0.18990718019844235,1.06793000119743,-0.5,0.0,-0.22222266666666668,0.7500022500022501,0.75,-0.25,1.530612244897959,0.5685495237021203,2.262366529814921,0.0,0.0,4
-0.38837854710134284,0.0,0.2572007810383325,1.0362736444975165,-0.18990718019844235,0.0,0.5,2.2222233333333334,-0.22222266666666668,0.0,0.0,0.25,-0.3673469387755102,-0.28564823342441636,-0.20096603934180796,2.1000021000021,0.0,3
1.3724878707168773,-2.454545454545456,0.1735754925866756,-0.06576328677984875,0.9778726128240691,0.0,0.599999520000384,-0.27777666666666667,1.1111106666666666,0.0,0.0,0.4375,1.6326530612244898,2.1878913321847184,2.262366529814921,0.0,0.0,3
0.4063694862893094,0.0,-0.3377243383129198,-0.06576328677984875,-0.18990718019844235,0.0891167613376433,-0.599999520000384,-0.27777666666666667,-0.22222266666666668,0.374998874998875,0.25,-0.4375,-0.24489795918367346,-0.33304590425035707,0.4310629318622134,0.0,0.0,1
2.113026083778656,0.0,-0.3377243383129198,-0.06576328677984875,-0.18990718019844235,2.5,-0.599999520000384,-0.27777666666666667,-0.22222266666666668,2.5,2.5,-0.4375,1.2244897959183674,0.5133733249063485,2.262366529814921,0.0,0.0,4
1.647865475172665,0.0,1.8863196838476415,2.4342367132201512,1.3856396031153313,1.5241122864024863,0.299999760000192,1.3888900000000002,0.7777773333333333,1.5,1.75,2.125,0.40816326530612246,0.5012078256018606,1.7384381103654172,0.0,0.0,0
2.113026083778656,0.0,-0.1471360370712931,0.28728172645933925,-0.18990718019844235,2.5,-0.5,0.0,-0.22222266666666668,1.5,2.5,-0.3125,1.2244897959183674,0.2503622126341307,2.262366529814921,0.0,0.0,4
0.27929386163529263,-2.5,0.5621887758438671,1.601232196320717,-0.18990718019844235,2.5,-0.5,0.0,-0.22222266666666668,1.5,1.5,-0.0625,0.9183673469387755,2.1878913321847184,0.5541896447289706,2.333333333333333,0.0,4
-0.10915456786802881,-2.454545454545456,-0.3377243383129198,-0.06576328677984875,-0.18990718019844235,2.5,-0.599999520000384,-0.27777666666666667,-0.22222266666666668,1.125001125001125,0.75,-0.4375,-0.24489795918367346,1.4558631509861153,-0.07545712842155844,1.1666701666701667,0.0,2
-0.04610082619499591,-0.8181818181818187,1.0885021067481335,1.2950175657200214,1.3897151392297022,1.9647016720878112,0.09999952000038398,1.1111133333333334,0.2222213333333333,1.125001125001125,2.5,1.25,0.0,0.26696172751969577,0.039636490430353194,0.7777777777777777,0.0,3
1.6775797846423892,0.0,-0.14730420321944748,0.28697021615353996,-0.18990718019844235,0.0,-0.5,0.0,-0.22222266666666668,0.0,0.0,-0.375,0.30612244897959184,0.007386426267512939,2.1135639159399817,0.0,0.0,1
0.25288697357250506,0.0,-0.3377243383129198,-0.06576328677984875,-0.18990718019844235,1.3301272889577158,-0.599999520000384,-0.27777666666666667,-0.22222266666666668,0.374998874998875,0.25,-0.4375,-0.30612244897959184,-0.31539498836911,-0.020627183452696058,0.0,0.0,1
2.113026083778656,0.0,1.087427711912703,0.7472786113562813,2.0626053558092394,0.0,0.599999520000384,0.8333333333333334,1.1111106666666666,0.0,0.0,0.8125,1.1224489795918366,0.3776548933608522,1.4176748034230686,0.0,0.0,3
0.7106056001354254,0.0,0.07054569915076093,0.10210615578976515,0.5355809239304385,0.1657724107208784,-0.200000239999808,0.0,0.2222213333333333,0.7500022500022501,0.5,-0.125,-0.12244897959183673,-0.5646012510160844,0.7623665298149207,0.0,0.0,1
-0.2072853921710379,-2.5,-0.23519904332146827,-0.06576328677984875,0.044254774351861724,0.9100350821076251,-0.149999880000096,-0.27777666666666667,0.11111066666666665,0.5625005625005625,0.25,-0.25,-0.2653061224489796,-0.44865038520148864,-0.27177656159758284,0.0,0.0,2
1.5765419616586185,0.0,-0.3377243383129198,-0.06576328677984875,-0.18990718019844235,1.778372336708202,-0.599999520000384,-0.27777666666666667,-0.22222266666666668,2.25000225000225,1.75,-0.4375,0.24489795918367346,-0.5646012510160844,0.7623665298149207,0.0,0.0,4
-0.3342734880703704,0.0,1.8957089604529271,2.362165342747867,1.91757174863971,0.0,0.599999520000384,1.9444466666666669,1.1111106666666666,0.0,0.0,2.125,0.061224489795918366,1.1112613806012341,-0.23073700389273968,2.5,0.0,0
-0.0051248233582544996,0.0,0.1364107738445584,0.8125227142931312,-0.18990718019844235,0.6240387109412273,-0.399999280000576,0.27778,-0.22222266666666668,0.374998874998875,0.5,-0.25,0.20408163265306123,-0.17733654874704685,-0.07096456679267152,0.5833315833315833,0.0,1
2.1067687910548925,0.0,0.504433046516625,1.0523337313742795,0.35495572388776275,2.5,0.149999880000096,0.9722233333333334,0.11111066666666665,2.5,2.5,0.125,1.836734693877551,2.1878913321847184,0.9759586172476612,0.0,0.0,4
0.10654596736562541,0.0,2.19945906555677,2.4342367132201512,1.7008641843593302,0.0,0.200000239999808,1.6666666666666667,0.444444,0.0,0.0,0.6875,-0.10204081632653061,0.35755395004311175,1.4230562905320188,0.0,0.0,0
0.35929298091162865,0.0,-0.3377243383129198,-0.06576328677984875,-0.18990718019844235,0.28850720760115756,-0.599999520000384,-0.27777666666666667,-0.22222266666666668,1.125001125001125,0.75,-0.4375,0.10204081632653061,-0.10885231307553701,0.3545051750607245,0.0,0.0,1
-0.21235961706487327,-1.0,1.511374571409886,2.4342367132201512,-0.18990718019844235,1.7787245344279163,0.200000239999808,1.9444466666666669,-0.22222266666666668,0.5,0.25,0.25,0.0,1.484186610789681,-0.2930529921769382,1.4000014000014,0.0,3
-0.45016437234607737,-2.5,-0.04810486093593804,-0.06576328677984875,0.47156726768377255,0.0,0.200000239999808,-0.27777666666666667,0.6666666666666666,0.0,0.0,0.0625,-0.40816326530612246,-0.2898860120537698,0.7623665298149207,0.0,0.0,2
0.22757741274039536,0.0,0.8617674262171025,2.1561704999740408,-0.18990718019844235,0.0,-0.299999760000192,0.5555566666666667,-0.22222266666666668,0.0,0.0,-0.0625,0.6122448979591837,-0.5646012510160844,0.7623665298149207,0.0,0.0,3
1.4286229347613413,0.0,-0.04504984257780022,0.47638578820760424,-0.18990718019844235,0.600132466785442,-0.299999760000192,0.5555566666666667,-0.22222266666666668,1.875003375003375,1.25,-0.1875,0.20408163265306123,-0.5646012510160844,0.7623665298149207,0.0,0.0,4
0.7853815163521316,0.0,2.19945906555677,2.4342367132201512,0.7244852235143497,0.0,0.5,2.2222233333333334,0.444444,0.0,0.0,2.125,0.9183673469387755,2.1878913321847184,1.4072915650897553,0.5833315833315833,0.0,0
1.6082279970202353,0.0,-0.3377243383129198,-0.06576328677984875,-0.18990718019844235,0.20161759305599417,-0.599999520000384,-0.27777666666666667,-0.22222266666666668,0.8181818181818182,0.75,-0.4375,0.20408163265306123,-0.06068787366811207,1.8236243513421881,0.0,0.0,1
2.113026083778656,0.0,-0.12377962760540748,-0.06576328677984875,0.2987303958177745,0.8713696435522459,-0.09999952000038398,-0.27777666666666667,0.2222213333333333,1.5,1.0,-0.0625,0.6122448979591837,0.8257557522515185,2.2487778807272982,0.0,0.0,4
0.5220301481489996,-2.454545454545456,-0.23215336752711677,0.12979596074970146,-0.18990718019844235,0.0,-0.399999280000576,0.27778,-0.22222266666666668,0.0,0.0,-0.3125,0.7142857142857143,1.7474506083666979,0.3063732608781448,0.0,0.0,2
0.3541593559241906,0.0,-0.2758765660472547,0.04880328124188776,-0.18990718019844235,0.0,-0.5,0.0,-0.22222266666666668,0.0,0.0,-0.375,-0.2857142857142857,-0.3418842238809686,0.7233008777531013,0.0,0.0,1
-0.03327988880805073,-0.8181818181818187,-0.3377243383129198,-0.06576328677984875,-0.18990718019844235,2.5,-0.599999520000384,-0.27777666666666667,-0.22222266666666668,2.4545499545499547,1.75,-0.4375,0.23469387755102042,2.1878913321847184,-0.13557581132187868,0.6363636363636364,0.0,4
-0.44990900516249716,-2.5,0.4470510197408372,1.3879514736168077,-0.18990718019844235,0.0,-0.5,0.0,-0.22222266666666668,0.0,0.0,-0.375,-0.2857142857142857,-0.5646012510160844,0.7623665298149207,0.0,0.0,2
0.5452765696135821,0.0,1.425815372254454,-0.06576328677984875,2.310092819801558,1.4417762500389024,0.599999520000384,-0.27777666666666667,1.1111106666666666,0.374998874998875,1.0,2.125,-0.23469387755102042,1.864947216906242,2.262366529814921,0.5833315833315833,0.0,0
0.4591778107214899,0.0,0.04749759428982499,0.49704930515895673,-0.00401152245812439,0.0,0.09999952000038398,0.8333333333333334,0.0,0.0,0.0,0.25,-0.24489795918367346,-0.05244482419646211,0.810822081977183,0.0,0.0,1
-0.03314256999719651,-1.1250011250011254,-0.3377243383129198,-0.06576328677984875,-0.18990718019844235,0.8155572066219576,-0.599999520000384,-0.27777666666666667,-0.22222266666666668,0.5625005625005625,0.25,-0.4375,-0.30612244897959184,-0.46837258916682467,-0.22532236704666783,0.0,0.0,1
0.3648090198647278,0.0,-0.3377243383129198,-0.06576328677984875,-0.18990718019844235,0.3437645413801186,-0.599999520000384,-0.27777666666666667,-0.22222266666666668,1.875003375003375,1.5,-0.4375,-0.10204081632653061,-0.2088545574812832,0.024842002286915344,0.0,0.0,1
1.618292764871923,0.0,-0.0915477825424853,0.26409151480539256,-0.03435399551904405,0.0,0.200000239999808,0.0,0.5555546666666666,0.0,0.0,0.0625,0.6122448979591837,2.1878913321847184,0.9603714556820397,0.5833315833315833,0.0,1
0.42873944835257427,0.0,0.936311742668423,2.294256096083623,-0.18990718019844235,0.0,-0.200000239999808,0.8333333333333334,-0.22222266666666668,0.0,0.0,-0.1875,-0.2653061224489796,0.505108975648672,0.847740658816856,0.0,0.0,3
2.113026083778656,0.0,0.05382250997318685,-0.06576328677984875,0.7043635975674811,0.5614660074633898,0.5,-0.27777666666666667,0.888888,1.5,1.0,0.25,0.6632653061224489,0.28402714467445367,2.262366529814921,0.0,0.0,4
1.0990312259840898,-0.8181818181818187,2.19945906555677,2.4342367132201512,2.310092819801558,2.5,0.200000239999808,1.3888900000000002,0.5555546666666666,2.5,2.5,1.625,0.8163265306122449,2.1878913321847184,1.1124034399799148,2.5,0.0,0
-0.11301478215864451,0.0,-0.3377243383129198,-0.06576328677984875,-0.18990718019844235,1.323629941201308,-0.599999520000384,-0.27777666666666667,-0.22222266666666668,0.5625005625005625,0.75,-0.4375,0.8163265306122449,0.0351748373960316,-0.28074156889054547,1.75000175000175,0.0,2
0.485611998268754,0.0,0.3292412903949101,0.8048734056729487,0.2599381201322949,0.0,0.0,0.05555666666666667,0.3111106666666667,0.0,0.0,0.0625,-0.15306122448979592,0.021050583865982225,0.41402930710747754,0.0,0.0,1
-0.17722975581232892,-0.8181818181818187,0.4021506581836187,0.8283405153764948,0.3975248052917956,0.0,-0.2727273818180945,0.025253333333333332,0.02020133333333333,0.0,0.0,0.0,0.6122448979591837,0.2952013439135336,-0.23094968742606287,0.0,0.0,1
2.113026083778656,0.0,0.18720629315096646,0.36602460931415814,0.47662434652725916,0.0,0.399999280000576,0.27778,0.7777773333333333,0.0,0.0,0.4375,0.6122448979591837,0.7463668818676502,2.262366529814921,0.0,0.0,1
0.4433826776002077,0.0,0.22853779534179766,0.9831784434868387,-0.18990718019844235,0.0,0.599999520000384,2.2222233333333334,-0.22222266666666668,0.0,0.0,0.625,1.6326530612244898,1.3852850645957036,0.41532619052613456,0.0,0.0,3
-0.15309943831742936,0.0,-0.03876229714958379,-0.06576328677984875,0.49290515309932786,0.0,0.299999760000192,-0.27777666666666667,0.6666666666666666,0.0,0.0,0.0625,-0.30612244897959184,0.3832998788198762,-0.20978502454480524,0.0,0.0,1
0.17239625173836198,0.0,-0.3377243383129198,-0.06576328677984875,-0.18990718019844235,0.03440782794485569,-0.599999520000384,-0.27777666666666667,-0.22222266666666668,0.374998874998875,0.25,-0.4375,-0.3673469387755102,-0.5453135441085709,2.262366529814921,0.0,0.0,1
2.113026083778656,0.0,0.025383745807524512,0.6068566879532042,-0.18990718019844235,2.5,0.09999952000038398,1.6666666666666667,-0.22222266666666668,1.875003375003375,1.75,0.0,0.8163265306122449,0.5056140927653145,2.262366529814921,0.0,0.0,4
-0.44461037091543054,-0.8181818181818187,-0.10897166400403599,0.0038246543100912047,0.2467513069454817,0.0,0.200000239999808,0.27778,0.5555546666666666,0.0,0.0,0.375,0.40816326530612246,-0.3288944565200471,-0.30880466942581014,1.2727272727272727,0.0,2
-0.41126306439002447,-2.5,-0.3377243383129198,-0.06576328677984875,-0.18990718019844235,2.5,-0.599999520000384,-0.27777666666666667,-0.22222266666666668,0.7500022500022501,1.25,-0.4375,1.3265306122448979,-0.4878098781086099,-0.24655071197610806,0.0,0.0,2
-0.45165668618580246,-2.5,-0.2134215271354765,-0.016960005537960992,0.03382054838365517,0.0,-0.09999952000038398,0.27778,0.11111066666666665,0.0,0.0,-0.125,1.836734693877551,-0.42622580933933263,-0.34051616481660524,2.5,0.0,2
-0.4315746622499671,-2.5,0.03224118762670851,-0.06576328677984875,0.6550730822575483,0.0,0.0,-0.27777666666666667,0.3333333333333333,0.0,0.0,0.3125,-0.3673469387755102,-0.08659869413266823,-0.2809921192963336,2.5,0.0,2
0.5512348452619851,0.0,2.19945906555677,2.4342367132201512,0.6641630214445748,0.2638056030617053,0.599999520000384,2.2222233333333334,0.2222213333333333,0.374998874998875,0.25,2.125,1.2244897959183674,2.1878913321847184,0.37364882593757753,0.0,0.0,0
-0.38357236068416384,0.0,0.8280407709483635,2.093695377533184,-0.18990718019844235,0.0,0.599999520000384,2.2222233333333334,-0.22222266666666668,0.0,0.0,0.9375,2.2142857142857144,0.2754727947424015,-0.2369389855718503,2.5,0.0,3
2.113026083778656,0.0,1.1606173566150022,2.4342367132201512,0.1485970340339272,2.5,0.599999520000384,2.2222233333333334,1.1111106666666666,2.5,2.5,1.0,1.6326530612244898,2.1878913321847184,2.2217193454302353,0.0,0.0,4
2.113026083778656,0.0,1.7718359072096566,2.2165342747867016,1.81421103168676,2.5,0.599999520000384,2.2222233333333334,1.1111106666666666,2.5,2.5,2.125,2.142857142857143,1.4259013000208096,2.262366529814921,0.0,0.0,0
1.6425824364031696,0.0,-0.29568280127432567,0.012114289669972137,-0.18990718019844235,0.09358200684225376,-0.5,0.0,-0.22222266666666668,0.374998874998875,0.25,-0.375,0.30612244897959184,0.1428080916420049,0.9132634093535487,0.0,0.0,1
2.113026083778656,0.0,-0.3377243383129198,-0.06576328677984875,-0.18990718019844235,2.439474265876953,-0.599999520000384,-0.27777666666666667,-0.22222266666666668,1.875003375003375,2.5,-0.4375,0.7142857142857143,0.42499632756062994,2.262366529814921,0.0,0.0,4
2.113026083778656,0.0,2.19945906555677,1.9206860149178822,2.310092819801558,0.3328374451230405,0.599999520000384,0.5555566666666667,1.0,0.374998874998875,0.25,2.125,1.2244897959183674,2.1878913321847184,2.262366529814921,0.0,0.0,0
0.5728570940767255,0.0,0.6264656146939842,0.3269127598082481,1.5280913261495785,2.5,0.49090880727295416,0.025253333333333332,0.8686866666666666,2.4545499545499547,2.5,0.625,0.20408163265306123,1.448858618228539,0.8292840656969144,0.6363636363636364,0.0,4
0.23249956290658796,0.0,-0.2950755346282127,0.013239187996469547,-0.18990718019844235,0.44498777501283376,-0.5,0.0,-0.22222266666666668,0.374998874998875,0.25,-0.375,-0.24489795918367346,-0.2741918543460118,-0.0333083617940486,0.0,0.0,1
0.2253561628418241,0.0,0.04121004886160861,0.6361732689545367,-0.18990718019844235,0.0,-0.399999280000576,0.27778,-0.22222266666666668,0.0,0.0,-0.3125,-0.12244897959183673,-0.5646012510160844,0.7623665298149207,0.0,0.0,1
0.7558671589006517,0.0,-0.13841008249483822,0.30344565010470204,-0.18990718019844235,0.0,-0.299999760000192,0.5555566666666667,-0.22222266666666668,0.0,0.0,-0.25,-0.12244897959183673,-0.5646012510160844,0.7623665298149207,0.0,0.0,1
0.13816283839116505,0.0,-0.3377243383129198,-0.06576328677984875,-0.18990718019844235,0.10828288556901969,-0.599999520000384,-0.27777666666666667,-0.22222266666666668,0.374998874998875,0.25,-0.4375,-0.3673469387755102,-0.46458543806758656,2.262366529814921,0.0,0.0,1
0.3874728406629843,0.0,0.3531021983052589,1.213921049443608,-0.18990718019844235,0.0,0.200000239999808,1.9444466666666669,-0.22222266666666668,0.0,0.0,0.25,0.6122448979591837,-0.28981238276529064,0.07712521477163022,0.0,0.0,3
1.366553154691282,0.0,-0.3377243383129198,-0.06576328677984875,-0.18990718019844235,1.5387669801506056,-0.599999520000384,-0.27777666666666667,-0.22222266666666668,2.25000225000225,1.5,-0.4375,0.20408163265306123,-0.5646012510160844,0.7623665298149207,0.0,0.0,4
-0.45117811525204454,-2.5,-0.26391808440072123,-0.06576328677984875,-0.02133788541555532,0.0,-0.299999760000192,-0.27777666666666667,0.0,0.0,0.0,-0.25,0.8163265306122449,-0.42110935080105955,-0.3084329098406985,2.5,0.0,2
-0.45362257201604683,-2.5,-0.3377243383129198,-0.06576328677984875,-0.18990718019844235,0.0806639128207301,-0.599999520000384,-0.27777666666666667,-0.22222266666666668,0.6428571428571429,0.25,-0.4375,0.0,-0.47367783272908404,0.7623665298149207,0.0,0.0,2
-0.4510909691543157,-2.5,-0.3190392107402113,-0.03115103057992835,-0.18990718019844235,0.0,-0.46666642666685865,0.09259333333333333,-0.22222266666666668,0.0,0.0,-0.375,-0.30612244897959184,-0.5471519884364422,-0.3962106045135148,0.0,0.0,2
-0.4414759857376349,-2.5,0.9200463391163802,-0.06576328677984875,2.310092819801558,0.0,0.599999520000384,-0.27777666666666667,1.1111106666666666,0.0,0.0,0.3125,-0.20408163265306123,-0.09546369564350837,-0.4050390701346545,0.0,0.0,2
1.3842740663133164,0.0,2.19945906555677,2.4342367132201512,2.310092819801558,0.0,0.5,2.2222233333333334,0.888888,0.0,0.0,2.125,0.5510204081632653,2.1878913321847184,2.262366529814921,0.5833315833315833,0.0,0
-0.4532984610555941,-2.5,0.026598279099750523,-0.06576328677984875,0.6421849994665528,0.0,0.599999520000384,-0.27777666666666667,1.1111106666666666,0.0,0.0,1.5,0.30612244897959184,-0.5646012510160844,0.7623665298149207,0.0,0.0,2
-0.006026924410047875,0.0,-0.3377243383129198,-0.06576328677984875,-0.18990718019844235,0.8262283005227651,-0.599999520000384,-0.27777666666666667,-0.22222266666666668,0.374998874998875,0.25,-0.4375,0.20408163265306123,0.9089794187729564,-0.17424915241433908,0.5833315833315833,0.0,1
0.8140482658021566,0.0,0.4171548156245036,1.332571863696935,-0.18990718019844235,0.8617328978179504,-0.299999760000192,0.5555566666666667,-0.22222266666666668,1.5,1.5,-0.1875,0.20408163265306123,-0.2136506990691487,0.9969557663030885,0.0,0.0,4
-0.24144455241578022,0.0,0.5420088380653418,-0.06576328677984875,1.8193534620719087,0.0,0.599999520000384,-0.27777666666666667,1.1111106666666666,0.0,0.0,0.3125,-0.10204081632653061,0.15858186679445968,-0.22936299221069475,0.5833315833315833,0.0,3
2.113026083778656,0.0,-0.3377243383129198,-0.06576328677984875,-0.18990718019844235,2.5,-0.599999520000384,-0.27777666666666667,-0.22222266666666668,2.5,2.5,-0.4375,1.0204081632653061,0.25327813706971264,1.5914718636248812,0.0,0.0,4
0.19363598689933362,0.0,0.05812008931490977,0.24166277278784412,0.3351328283367119,0.3702402940589439,0.200000239999808,0.27778,0.444444,0.374998874998875,0.5,0.1875,-0.20408163265306123,-0.184461781390045,0.2346422064607695,0.0,0.0,1
